Rank,Wallet,Owner,Balance,XRP Locked,Percentage,Total Balance
262,rUejaQ5zgB7fMKhj72SPK7xAdGo6ujx2ca,Coinbase (Cold 87),16812902,,0.02,16812902
263,rGK3t5Ppw46RciqcHtrUtvcvhD7M99HJvU,Coinbase (Cold 379),16812124,,0.02,16812124
264,rUb2Ds39TAXnnbKekuUmJsZk11BaenHWHG,Coinbase (Cold 353),16812124,,0.02,16812124
265,rJZkhPxEbvpyuM1tPV2YfkSgSmFPwP4Af6,Coinbase (Cold 414),16712643,,0.02,16712643
266,rLex7Hn4VFotWPCzE1xXnPtx1GfqTzLnJi,Coinbase (Cold 394),16698217,,0.02,16698217
267,r9gGyhLJNhWRUPEXbcGXR7HowrAgQL4i4B,Coinbase (Cold 155),16698217,,0.02,16698217
268,rHCwZG3cNaKSr3aANX36m4McU3pLAj91Jr,Coinbase (Cold 197),16698217,,0.02,16698217
269,rEe4cm8ZvQSMS4h4Jwuj3RtCVwqATwZ1sK,Coinbase (Cold 396),16684309,,0.02,16684309
270,ram3dNqeea6s9HpyH8ANoFMSTW78Gk3gBv,Coinbase (Cold 146),16676909,,0.02,16676909
271,rGthywLPxJPsmCZaWuA7K6xZ5EYJLjoq7e,Coinbase (Cold 345),16675509,,0.02,16675509
272,rKt48W1Eg5M6DWD1CkDDYioA7Civ8zEjiy,Coinbase (Cold 324),16673472,,0.02,16673472
273,rEEKHC9pyscnFz5hqMEe8dMQY5j1ymLC3Y,Coinbase (Cold 259),16673472,,0.02,16673472
274,rnkzrdCPPHhHTEu5XMfmLw2Z5wq9ZNJxFM,Coinbase (Cold 333),16666938,,0.02,16666938
275,rNdTXdz2fABUprp4LrvknEiqYXkvpzN4kx,Coinbase (Cold 248),16646550,,0.02,16646550
276,rMgdeXXHKpnFi9FUZQgZRc73gDFjVK8PMN,Coinbase (Cold 290),16621650,,0.02,16621650
277,rs4qVgzVsYTeTv9Fh5URf6CDeNn22AxXax,Coinbase (Cold 43),16616212,,0.02,16616212
278,rUFDke2TLvmLQaAH6LZYmURAfQ1SCQDSLt,Coinbase (Cold 135),16594930,,0.02,16594930
279,rJUkHKXn7fonFnYs5aP1igXZ3ArY1xzKB1,Coinbase (Cold 321),16594930,,0.02,16594930
280,rHvCuXyoLzurq45ZNy91kzDmGJLqjf42Z8,Coinbase (Cold 74),16591079,,0.02,16591079
281,rL2kYqQW7BThQrEVzf1SgohWnXV7adWfqf,Coinbase (Cold 298),16591079,,0.02,16591079
282,r4VDPsS5yatqpkdBoJxNWh3TWWXTnmR62r,Coinbase (Cold 31),16590601,,0.02,16590601
283,rQrYaxwU6vFvA37maEVcs1hLGgxFDxaKZn,Coinbase (Cold 395),16584565,,0.02,16584565
284,raon8BEsrawPug1yEs8ChX4ccEC4bhbEbw,Coinbase (Cold 136),16578291,,0.02,16578291
285,rNqCrZDNfW3apqmrk94AuAdy35eW5jB2pP,Coinbase (Cold 181),16573113,,0.02,16573113
286,rfJL7vFfPsXLhjTctNJJf443tASrrs1Nap,Coinbase (Cold 409),16573113,,0.02,16573113
287,rME6BCc8wFqLFtD6yGDMChPEpChN59VCym,Coinbase (Cold 300),16568045,,0.02,16568045
288,rNx5iPejwegrf6CXgWNsZMGXgj4C2e2QGo,Coinbase (Cold 187),16560342,,0.02,16560342
289,r4pUXa53aRzH11u2ZrPLk1tuM5mFayXwZM,Coinbase (Cold 403),16527121,,0.02,16527121
290,rKrur5amu1cx5ZMdfZ7QdwTLyQta7dXzWW,Coinbase (Cold 141),16508790,,0.02,16508790
291,rGBmAa4XRfpfyzDTN8eyXMn3Z2pR2FHRFN,,16507133,,0.02,16507133
292,rhDUYzz8faQi1NkAkD4UqPGhHVtMML4uY1,Coinbase (Cold 233),16483929,,0.02,16483929
293,rsXm9nBire6zqajappuFPLJuydvHDuqz8g,Coinbase (Cold 124),16483929,,0.02,16483929
294,rH2JhAxcApv8tEJa62jzGZFYgf77NduFDP,Coinbase (Cold 143),16483929,,0.02,16483929
295,rp8XdQLjn41ao7CNHyorP4hS8fbPbACoEw,Coinbase (Cold 247),16483929,,0.02,16483929
296,rJT8GJhJaiugYSgZW6HuZmaGXYKudNXFbw,Coinbase (Cold 384),16483929,,0.02,16483929
297,rhhJhWUpU7A1enRxKAmWqyV5c9Y1xrVQTm,Coinbase (Cold 157),16456676,,0.02,16456676
298,rPQmWocoQACFezEbQmmcRPSEhRxqp1Ksz9,Coinbase (Cold 302),16432326,,0.02,16432326
299,rhp3E7m7ZWZDADUXMsHJUjwfwkMchjouEK,,16413158,,0.02,16413158
300,rJv9iQ6Xf4YvVxzuqwHvdQ7pnttec9SdRM,,16413158,,0.02,16413158
301,rwJeHY3NW3PAEwD35UFE7VtzJHvpLYJaqu,,16413158,,0.02,16413158
302,rGCc2ah3xtnizjpH3gd2wQm6R837eaULa4,Coinbase (Cold 438),16396070,,0.02,16396070
303,rP1NE4wdBdUMyiZVDT4ayyUuMq7tyFUwAu,,16374938,,0.02,16374938
304,rGNBGWr6MGLiwn8gCwZyMXVf64BMkJSADm,,16374938,,0.02,16374938
305,rE1fP7BwHoHcvyqofyPfq5WxvHqq1SeoZm,,16374938,,0.02,16374938
306,rwQVrg5kj5fVEexg1TAsMcm9YMfgMDEPa7,,16374938,,0.02,16374938
307,rEvr31DrM4QB9ts5m1spTKJVpG8mLT54dF,,16327313,,0.02,16327313
308,rBwJjDBwVySGhvToXWBxkQ1kzrv6hx5umJ,,16272429,,0.02,16272429
309,rNcFduaniZxP2evwQTNwggxb7KUNvkFaYT,,16215286,,0.02,16215286
310,raNEtqFmZCqa2XUJNnNzk3RTG9HWmnL3H2,,16215286,,0.02,16215286
311,rDNRfBB4uUqgXdkGXm4myjpihthCxH7GEf,,15905752,,0.02,15905752
312,rf5Eh386QjJoXxXMgjt57LQK6PMKhNbxjk,,15905752,,0.02,15905752
313,rDXY2NDWieyxqcfvssiAyG1NYjS3k84K5C,,15904564,,0.02,15904564
314,rnmTZLNgBDhuk4LvcLsmXLDK3vZz2m9TPm,,15901952,,0.02,15901952
315,rppYq648jhmNfj1ywW1eS5CgX4xJstzJYU,,15901952,,0.02,15901952
316,rhHaQ5E6QzKN4gHxzVAG98chyvf4wPEYXS,,15900000,,0.02,15900000
317,ra6UaanW7htg9Uye5ndT3BrK2w5gceLtCe,,15893564,,0.02,15893564
318,rpLu6j6J15apCXAuJmpYBZg7DNpdsn6PvQ,,15893564,,0.02,15893564
319,rppDYY7MUhAUYHLqEApiv26ZHBRbz6QLgN,,15893564,,0.02,15893564
320,rDxAKvPTMuikLSSbBEmBBQ9TTeukVWBCMz,,15888555,,0.02,15888555
321,rs3MBicefyNLojSoSUtTs3ENB9eYd7a9dn,,15876033,,0.02,15876033
322,rh7w4s1npHdHrmGJW6Y8oTUbYwB8J3zP2V,,15873655,,0.02,15873655
323,rD3eLhNUbJQNcaKm1zn8fzpQFeyWJs6Vzm,,15868163,,0.02,15868163
324,rnHWfM4VRPx2DvnCCCMAzpL8cpotacpyG8,,15846700,,0.02,15846700
325,rLi4Y8HKPCEGWbKcqKJcQtDTDtCB7vcmAe,,15846700,,0.02,15846700
326,ra9vRirj7RAr6jHPMsBefhZEUZK6etspDv,,15846700,,0.02,15846700
327,r3TapatJZBH4bYRksEdhCEPeBkEXtocqfR,,15837344,,0.02,15837344
328,rGiZt6AyGsUoxqprTX3PC7mWpCMuAziskL,,15819798,,0.02,15819798
329,rpvhEgBmgtjayv8JrU3Rr9X1mCCZJ8xg1N,,15819798,,0.02,15819798
330,rBpBrBhfaK8cdJtNd3qJwwknR3nv8GHEjc,,15819798,,0.02,15819798
331,rnm97EyYwJ3Pfxo7KR3b1tSkGjGqdt9xfv,,15759710,,0.02,15759710
332,rfmMjAXq65hpAxEf1RLNQq6RgYTSVkQUW5,BITPoint (2),15720145,,0.02,15720145
333,r36kF1vEteVvNUgW2KF9m2x346hdjaYvBF,,15717848,,0.02,15717848
334,raBWjPDjohBGc9dR6ti3DsP9Sn47jirTi3,,15583485,,0.02,15583485
335,rBtttd61FExHC68vsZ8dqmS3DfjFEceA1A,Binance (9),15441010,,0.01,15441010
336,rw9jrkr6isUQeQqRrcfii1KhBvBuWbenwL,,15279800,,0.01,15279800
337,rDj2jmPaCNuNV4QpbqnfdDzgXSUrRZiz4e,,15266629,,0.01,15266629
338,r9a5PNLuQHJsjADdBmMDfa1Y914a7qST5j,,15242338,,0.01,15242338
339,rJTg6KZLXGw5UjgYWD1Hm8mqtBbku5Uh6T,,15208915,,0.01,15208915
340,rDzukHGHcJRH5CqUBfo18p8ySGaciD2cyz,,15200000,,0.01,15200000
341,rEfRV7bwjzF9u5hewtwUiGTgbo9BBKF3SN,,15124212,,0.01,15124212
342,rMf8h9XEmECwmaJR5nbNrXSAEvRmx2y3xq,,15076747,,0.01,15076747
343,rMyu3uB5WJch6Ns9GuuCLCo7wckSNz1Ep5,,15052826,,0.01,15052826
344,rAjffUjDYYbQ7MgbnLuUGFYA5RFS4MeW1,,15019083,,0.01,15019083
345,rpdfM4KARNqE8bTZkBTgv1kCM4F3GPhu5G,,15002938,,0.01,15002938
346,rKMhQik9qdyq8TDCYT92xPPRnFtuq8wvQK,,15000000,,0.01,15000000
347,r4jH81bPzsD6gWit64QimUmWzQRz3Hj392,,15000000,,0.01,15000000
348,r9mvzAeDdWYbiAh2rYsSmmtQT5rmAtr7uN,,15000000,,0.01,15000000
349,rH5odV7DybL4Dp9Vuhs8ayN8zuQPxCofQJ,,15000000,,0.01,15000000
350,rUircZzT2LiatBRMacVN6MSKBuVKo5x4at,,14851367,,0.01,14851367
351,rJ9xBTvz6WqnzxTTXypiAerc2oHwpJUDa,,14804915,,0.01,14804915
352,rfZCcK6EMCYeAX3y86X281xwgRLcH82SAw,,14706576,,0.01,14706576
353,rP5mfhLY5PvjGQf8rrZaSeZSY1yC3AVwUz,,14700999,,0.01,14700999
354,rJryeGmrm6jTaaKXzdod2EWE5aqhjnPdjz,,14676186,,0.01,14676186
355,rDqQe9U3kiawqLY21in6xsxcyjoK7jC7NT,,14094151,,0.01,14094151
356,rsM7KAW1wutm2qxeF2FUWb9yRmSPjjS2Ex,,14092824,,0.01,14092824
357,rfQ9EcLkU6WnNmkS3EwUkFeXeN47Rk8Cvi,Binance (18),13929687,,0.01,13929687
358,r9bcaqWzK1DVJea5bdxSTtFNihFjVYzKWn,,13921924,,0.01,13921924
359,rGnLY223vwan3rfwkK5fKceextVLgoBvoD,,13892504,,0.01,13892504
360,rhWj9gaovwu2hZxYW7p388P8GRbuXFLQkK,Binance (14),13818275,,0.01,13818275
361,rsjVYcuCFxFa9RiSDpP9KHxJ5ECPQfniR5,,13594792,,0.01,13594792
362,rNfKFUUxcZPnPyCL338mzhcRT9nXaAFMDw,,13534144,,0.01,13534144
363,rN2AVDJj927YbdAvTXoDtq8uswbQvFU42t,,13499978,,0.01,13499978
364,rDbtwh9zLDt2eo1r7VejvFCddYF5UVDEqB,,13468255,,0.01,13468255
365,r4Ma7sBt86XBxCG4ZmS4zZdHmW7uJT5dx7,,13426920,,0.01,13426920
366,rwkbXMJQLQhVhcjZnnHV4zu39N7WcQXQKX,,13369675,,0.01,13369675
367,rDrtNsGeAoUWa6Hu12yGBPtLRMESRoyS5W,,13251192,,0.01,13251192
368,rGVyYimiN8MjTc5hAXA8Z4HsJp96W6XuLY,,13238421,,0.01,13238421
369,rHxsrvBven3BarPjUqA5bzz1FxxCqNazRh,,13238421,,0.01,13238421
370,rwrcBryH7udC8KLaMNwUD5kEQHz44Q8He8,,13238421,,0.01,13238421
371,rD1DTp9UazZJwYpYu24ELg2VpwJgsh55kQ,,13237063,,0.01,13237063
372,rB9antppJmKsFCRLTbnTtR3nLifoiCxb6D,,13237063,,0.01,13237063
373,raePppaBTk8ojXpmsh4ME3ZKktd4JJF4Ao,,13232466,,0.01,13232466
374,rfCugzFn6ksHP9QafiFpT7Fjg1gdX2csaC,,13232466,,0.01,13232466
375,r489vhH6Fr5nEi7UwQVGnQ7MEw5rZ9733,,13232466,,0.01,13232466
376,rJeXMqFacvvAsvPnBuzQpaaYFgEbVHTW8z,,13232466,,0.01,13232466
377,rNvJkhoZQPM3QHm39mBc7X4MWBLftbpsJQ,,13232466,,0.01,13232466
378,rDsFd4giH4tqh53N7R7ZjeKerpsbftcJuc,,13232365,,0.01,13232365
379,rn3HRCGrHs5YtDjZCYbqhgGPkvAc5CPYxi,,13232365,,0.01,13232365
380,r9AoCffZHcoAmnFt5kvN9gxurCzSqxwouJ,,13229481,,0.01,13229481
381,r3swHWwweaZQjfG1hFRCex1cJXVgUSpufS,,13226801,,0.01,13226801
382,r9LLUBp8bCA3dviksyytEeMZaEnK6kHqKm,,13226801,,0.01,13226801
383,r969v8Y8sy5LvnGAqzqLPNRj5r6jvCDmmj,,13210536,,0.01,13210536
384,rMM89DZHUmTnd6tUAqnzi1MSfG9h5c7ysY,,13210536,,0.01,13210536
385,rwbzo4pQaKeABRjvitCKyJcuoQXUMyFoRu,,13187649,,0.01,13187649
386,rKPdvFMF4AiBe7G7RfmsXESfAWRuKe1hHB,,13187649,,0.01,13187649
387,rJszNovadG48Lk4fkusr1Ky9deUZ6CL4yj,,13181373,,0.01,13181373
388,rjqMerAJeP3XBc22CEAA9bkPZXfAETfkT,,13180370,,0.01,13180370
389,rHRAu7N2Lyo1qTHz88JhHEwWPELRiCUDUZ,,13174163,,0.01,13174163
390,r9Ba8w9GJXsj8ZuecADjnhLjZhSwBbtd2h,,13146956,,0.01,13146956
391,rKTjkFUsVnuvuQnZabq3BbypLBhWCourDj,,13141577,,0.01,13141577
392,rn3gamabkeR8j7erLMoCdV7KjjggEzTT7r,,13114113,,0.01,13114113
393,r4M3jycH2x86N1UMJYF7QCRUmdySDYzRkw,,13109112,,0.01,13109112
394,rsMBnYQSrsTgyNzPvTLHbJCo9eV1ry9KMk,,13109112,,0.01,13109112
395,rUfFX7Hm3xwU9VCh6yPfCPq349U7mtmrBb,,13107947,,0.01,13107947
396,r9QAaCHYKfXbKg1ZFX3VNKJwvMgqyoRfe6,,13107947,,0.01,13107947
397,rHUMCxkzFZXf4z5XWMKUm1DbFKx3rxwD2w,,13085589,,0.01,13085589
398,rDV6HzwgWR531CkBGYrfGXejd1qXMpq5TR,,13085589,,0.01,13085589
399,rUcPodpLjJpsKrJAm982t7VK6dXNXyGM3g,,12990728,80000,0.01,13070728
400,rswphDiXe254zQygMNPKzR7Ts8TVTFuxk9,,13068164,,0.01,13068164
401,rLmpkoAWre176ZXwrMnrdSPjqdtASdcFc1,,13007890,,0.01,13007890
402,rKmCe5UQitrLfJu3tZPkWUW5yeYQmqthQd,,13001000,,0.01,13001000
403,raRVLN1i5QFF6w8cwV3RovtTkjFj3qyNRf,,13000100,,0.01,13000100
404,rKA8iEsQqSKZg1HUaU7VZJTsaNYEza9FWa,,12998795,,0.01,12998795
405,rwyijevY8NrZMK85Yp9JfxdEqV9hZYfEzS,,12938340,,0.01,12938340
406,roc41ahU35qKjU3vrJRyfUxan8jP55KFS,,12938340,,0.01,12938340
407,rLv97BxswQhBFgiHaL46M3kpoSSTupJdBK,,12928089,,0.01,12928089
408,r3uKxQjNaiHGVevvJMGCCjcaFoiEd8VdBq,,12928089,,0.01,12928089
409,raVADDxioTcRmoK2BLK6WqnLoe3icy1H8F,,12858747,,0.01,12858747
410,rJhXL7L9tEVwC2ZnZQ9JhcskYrRt6daAyk,,12858747,,0.01,12858747
411,r9cojLq7Lvt7mYaSjVYLxFn3UZhQya3PzF,,12835972,,0.01,12835972
412,rncERsoWA4HxGWPjtjyi8SMr9PkP91LtVY,,12773648,,0.01,12773648
413,rd3qQzjvap3nzCymuJ1Ni6cE6KWrPZ9V6,,12767803,,0.01,12767803
414,rngU5b6pZMi5vmfndHdBwaBwGqD8NXB7cp,,12759760,,0.01,12759760
415,rndF6YidXifPejSx5jsH2GYoBGRDoMnq2C,,12726254,,0.01,12726254
416,rLu9V8MXbAj8sgd6scu5D6UYbweH8GFzR1,,12715130,,0.01,12715130
417,rGtNaHtNbe2cW8RMhpfnukx57urs3VWZMC,,12693536,,0.01,12693536
418,rJPjGgsZs8yZz7tmkrStNeUXrfE7NzyzkN,,12686321,,0.01,12686321
419,raWGy3hgGx9m4jrzYVar9mA1GqL3fHQCvX,,12638523,,0.01,12638523
420,rPBMDP7CGiKzMvPx6SsCGgeDsrsUyv1K1b,Yobit,12637737,,0.01,12637737
421,rME6KC5D26ZaVLWXbJ3QshVtfdBmLjVFny,,12554804,,0.01,12554804
422,r9FNc9txxrB98DizMkhQBj3hgKQCbF1bGA,ZebPay (5),12530516,,0.01,12530516
423,rsbfd5ZYWqy6XXf6hndPbRjDAzfmWc1CeQ,Luno (2),12120749,,0.01,12120749
424,rGaGwBKuijGrkzEtA5MKvM6oRRu4pysKqa,,12105130,,0.01,12105130
425,r4DymtkgUAh2wqRxVfdd3Xtswzim6eC6c5,Crypto.com (1),12103959,,0.01,12103959
426,rnGBb3iUFiXZ8fHdjAhUvghiJXPMz86PxC,,12000567,,0.01,12000567
427,raehqZF9R53DyxBUQ5rQRAYE1yvJErFjBS,,12000050,,0.01,12000050
428,r3XikyjEnE18tQeoMchVHmx3iVmxgu3xLv,,11880012,,0.01,11880012
429,rGfzA1tqSccP6uBW2UiX5tcAr9hh36xL1j,,11878381,,0.01,11878381
430,rM9EyDmjxeukZGT6wfkxncqeM3ABJsro3a,eToro (5),11781365,,0.01,11781365
431,rPHqyK3Jdwx3WZaySZ9QZzQZWcrhS3Aqz5,,11676705,,0.01,11676705
432,rM8LixnRS4W9kQZ58P22HrtQ24pn3GNCRc,,11558770,,0.01,11558770
433,rwckRcBkWqcwCvc5XdrfVY1YjBkQw6ifXa,,11558770,,0.01,11558770
434,rKkjg2pfeQJ2Qgom2VWz8XQnNBEexAMYGd,,11558770,,0.01,11558770
435,rMW3X77XVv2uLjtC43csPivxHuptHzFJpv,,11558770,,0.01,11558770
436,rnkWBDzfEY323SQmHdvFo2KfzbbWdsLVLH,,11558770,,0.01,11558770
437,rnfCVf7kfyEKm2wpZ3Fh5GYXZ3PLyB8tJH,,11558770,,0.01,11558770
438,rsgCn3GtEsfMJetjDr4vsVaARk6QYp7VEm,,11558770,,0.01,11558770
439,rPpDCZcPYXtXFPpYFn3eET7HDeDmf4qxxW,,11558770,,0.01,11558770
440,rPn1XCReinNsuU3EezHyLmq8htYPy5fhLn,,11558770,,0.01,11558770
441,rBFHd8PQjpgABnEK3w1sgfe4s9BkE5Y5YZ,,11555950,,0.01,11555950
442,rJezx5QkvbUvUVRbecXjxZUPrdxH3t1fQj,,11555950,,0.01,11555950
443,rnyWwVpu1cb2tYHf8o8U3tM7vecFis2zMN,,11555950,,0.01,11555950
444,rfDQxFL3WnhvTbzt56EK5yCugfbgw8UUD4,,11555950,,0.01,11555950
445,rDRYTqH96YAdKvxwMSjkLTuxZzNuG6dNms,,11538064,,0.01,11538064
446,rHVP5EptF8ZaQS7NYR9kmgREwgKmRYWdB4,,11513451,,0.01,11513451
447,rEawWFjycQHBNgTtmg4BM8h3aPbEjd7u3D,,11487170,,0.01,11487170
448,rUzTs7UQmS2kSpkNa3Y6nAMdQ9YGdcUHgc,,11478078,,0.01,11478078
449,rEfzibkDALpEWbqQAbMXEWtBpueddvxXJ6,,11441257,,0.01,11441257
450,r3WRE8QV8Mfg8E7VV3GET8JL75Enf9P2cA,,11402315,,0.01,11402315
451,rfpfn3NEj3dUuJJ1cAj72dXvt2QSXmY2sM,,11326925,,0.01,11326925
452,rHQ5obSDmfFP6P4z9qCu3LY91tWF9nPrJc,,11302721,,0.01,11302721
453,rKC9ghnHhwLCCdhdbjvhHyUgTzcaqz4cKo,,11099615,,0.01,11099615
454,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,~gatehub,11080711,,0.01,11080711
455,rhzXnyc2XzPSNfnJjTLTDszff8A7jCk7JC,,11051389,,0.01,11051389
456,rNQEy1qWsGn9DFGdJVJZXtKWXain8tvKYf,,11040842,,0.01,11040842
457,rGG9iYCcNgdsL5tQDYhmSFADFkez6kiEgS,,11040842,,0.01,11040842
458,rK4KRMwBRb53ZpQPC5b3Et8HGCU1JJKDQE,,11014745,,0.01,11014745
459,rERknnrKR35fa9oaqSBgckpMRJusuGeLj3,,11014745,,0.01,11014745
460,rEDK3uWqEq1LjYNjAdmeUx3vJXdGi7WP54,,11014745,,0.01,11014745
461,rKhRi8jwvoK9yVBcthP1mV4nj3cpv51h6B,,11014745,,0.01,11014745
462,r3PKgMieNvjDuTDfTfLLnCJDrZn98cEtL6,,11014745,,0.01,11014745
463,r9Tu9ESMp5Apomc7p4zY2QCJ4ge4tq98wA,,11009495,,0.01,11009495
464,raaNboKVQFtKmSQKYDQsETsyzCJvrPAwQk,,11002119,,0.01,11002119
465,rD5bUpDgeKs1jNNscBHLtAXfXYaTjmYpap,,10996441,,0.01,10996441
466,r3DUTjCQxxT1WABvkVxbXAD9QGzhWoaBX1,,10964950,,0.01,10964950
467,rJKB8ZimAZoT6oZDGYDUrxrLA8FftBNz9E,,10964950,,0.01,10964950
468,rnJ6qMnEfVHtjnHg9A6WxRy84CnKucosa6,,10964950,,0.01,10964950
469,r3pN1ARxT3dhXUVW15LkepR2DmNHVpykec,,10964950,,0.01,10964950
470,r3uEFQh65kWbqhKVbV7ArKPnKJMMo3aKX5,,10964950,,0.01,10964950
471,rUxdiRtoM91vG6K56fSRKKcsx5pjwEQBHi,,10964950,,0.01,10964950
472,r9qSuq2D8KWeVmN2BCDxX8sFaDgDNSBfDr,,10964950,,0.01,10964950
473,rpatPCXCAssjdUaYiqBNminQarU8pPg7SA,,10964950,,0.01,10964950
474,rBhA1henTmhaAZyrxawVdra485zpGh3giV,,10964950,,0.01,10964950
475,rKjG8mraQtGzQjeDUZ3kXapx4Ktbs1vBya,,10964950,,0.01,10964950
476,rLUv88Mufx4m4d59gAjDAoRkEKEXJ9B8HT,,10955502,,0.01,10955502
477,rKnEv72gH6cHwTTReQ8MnMn3CoX331mWMK,,10955502,,0.01,10955502
478,r9tqYVC2CVFGTuc7jaecLMeJPX1yeGanoK,,10955502,,0.01,10955502
479,rQUp2PKzH3vCtKs5H9tsPPE1rTsN6fhjqn,Binance (22),10952578,,0.01,10952578
480,rnCjDNLs5EfKYqZnvqPvxtsQ5gKFj92388,,10925789,,0.01,10925789
481,rDTgXYvTtV7KGC3sbW11HXeyq5mApiiw5Z,,10925789,,0.01,10925789
482,rfHJHTtMpWdN3aocBofNW3gHYF9PGy33qf,,10925789,,0.01,10925789
483,rDfuyS7wCn2JQMeypDP4GSbv1ezxXQe7iP,,10925789,,0.01,10925789
484,rUV8dXrSBkjTbLUVVsCXZf4Tt45vr8L6TM,,10917205,,0.01,10917205
485,rKaBkjJzj6gtfyjofyW8mCXJgfbdJTtkWT,,10894700,,0.01,10894700
486,rGWffquvgX3gMcUTSgjbJCZgWJnzjc7x9H,,10841740,,0.01,10841740
487,rhh7PFynCmX4ds9wX42tBXScR3ecgU1nUH,,10716893,,0.01,10716893
488,rfo3WnTUZ6SwkKk3AdxKyg8qSX92mMcmYV,,10702979,,0.01,10702979
489,rsf5FAyMDnTiA5Rm63xvEKnSy5MxHUnZvA,KuCoin (10),10663044,,0.01,10663044
490,rsEgzom7kpEBWFsB8p3EPf2q8qfvXgDYD7,,10617057,,0.01,10617057
491,rNKXCKKx3y6RkTkart277iMHxfgndrg99z,,10473979,,0.01,10473979
492,rJiVXGCYvbTfb7mH7sW9fdajRkNtQQC3ex,,10448364,,0.01,10448364
493,rGkotQndPAutQqdh8CN24J3wLuwAspbbhE,,10441334,,0.01,10441334
494,r3pDoBEs2gzknZj29Did9HxCb5xvzx1o1p,,10435399,,0.01,10435399
495,rJTEBWu7u1NcJAiMQ9iEa1dbsuPyhTiW23,,10409885,,0.01,10409885
496,rarG6FaeYhnzSKSS5EEPofo4gFsPn2bZKk,Binance (15),10367033,495,0.01,10367528
497,rJDYSUs2PEH71TD2fdXHP1GCcUWxMzunya,,10127886,,0.01,10127886
498,raxpkdWADWpidmXkNcrbtjKiByMni5YiSX,,10077996,,0.01,10077996
499,raPEe9nr6a6Ygu1JTNvRb3W6P5SSfUcK55,~ymgtyo,10069509,,0.01,10069509
500,rLpvuHZFE46NUyZH5XaMvmYRJZF7aory7t,,10055418,90,0.01,10055508
501,rJ2vdki8BuHCUwFpkbSaF5Uu7jSYzxvXx1,,10044930,,0.01,10044930
502,rLRiiaAHTgkXHRy6ggw5gpUMMXEJywMtfA,,10000445,,0.01,10000445
503,r4b8J3nk3zWqTwUud6tRKqjU5Devp1QUY,,10000193,,0.01,10000193
504,rPS9kVPbgZF4vXq2hs6s9Xv2754qdRau98,,10000011,,0.01,10000011
505,r3WjZU5LKLmjh8ff1q2RiaPLcUJeSU414x,,10000005,,0.01,10000005
506,rK9nVQ3p1xbwmB8UusBiD2wuxub2tEKx1r,,10000000,,0.01,10000000
507,rnA5THX8NYtFuvzeBscEq1sysh9vraYfjc,,10000000,,0.01,10000000
508,rnKSvC3HPFGbESmH9rPZ3AjpFCDNFGDqhH,,10000000,,0.01,10000000
509,rGtyAqLFh7gpiACsJtdY9FWDwaqgVBr5MH,,9999990,,0.01,9999990
510,rHE4w2rqcpeU17E4p3yer2RpvPeTpvRSmn,,9999978,,0.01,9999978
511,rNhuiRXWDghEoGsSJf4X6i47zqaiKQEa4r,,9921027,,0.01,9921027
512,rBkTmVpuFACdBRKELj7M376HTxN9uV1xEu,,9772631,,0.01,9772631
513,rKpm8SjxPV6GNeHhBLBq2JqjV9AaZ4iCQa,,9753938,,0.01,9753938
514,rJf8WLcMCLx9UQKcKjopVUr9BcKrvnXGnS,,9718408,,0.01,9718408
515,raENg56wUCSCE2v621fg4NCYdtgA4JFxoi,,9507221,,0.01,9507221
516,rH4Bb3N3geEknahAqBcLDBWnRcjy6w13x5,,9443334,,0.01,9443334
517,rwSx1zqwwfsYm16wCyjaDLRuzZ7mnN3dV8,,9429626,,0.01,9429626
518,rwHAXP2D7nuae5ChgZdwMDBgdkdComQX8s,,9351880,,0.01,9351880
519,rDHnNucBD7HEitMZ8kk93Hoq3Se2wPaRRF,,9305750,,0.01,9305750
520,rJfXg5HMKKe55sT94i5AFGgsCgc3QU3v9n,,9229654,,0.01,9229654
521,rhkbZQTgkkMLr7ecMvCspcJbNKG6XRZxtm,,9199956,,0.01,9199956
522,rJTeJvWjkENoMfjkq9P75Q65B6g3Cm4XPU,,9145143,,0.01,9145143
523,rwH4CgqbQjrgW5jJe5NL88y2RSwMQpT86Y,,9000022,,0.01,9000022
524,rf8XPJGTvxLwTHDfqQ78vtBQa28rp1YXcb,,9000000,,0.01,9000000
525,rGNXsYiyuUhr8JdzwG9DeomeNYQTwQQBse,,9000000,,0.01,9000000
526,rJctxLo5QgbJkwysSuooqMsk4duyTxELTs,,9000000,,0.01,9000000
527,rJZqnaNFC8DMASR8bioQvjMb8XenX4FKn4,,9000000,,0.01,9000000
528,rMMsyjMXf4fDhAv7tfoE7shGF5tVetqbGQ,,8917983,,0.01,8917983
529,rBNjfQRmVuDWxfGby6UtpUZQvFrYgydt2t,,8869031,,0.01,8869031
530,rPM5vQi3QZ4Beiqgx9cDvgo8Y8KXLz8jWj,,8783167,,0.01,8783167
531,rGDhPiBmiB3NJPPg6WTPC5x1eNnXxh8xf4,,8700020,,0.01,8700020
532,rUBr375TnpyCzFHeUUmG3rskgw33AkXf9M,,8652795,,0.01,8652795
533,rBx5TaBapwnB87f5NfGShQ2iAXNyg7qz5S,,8634163,,0.01,8634163
534,rfwjBzermZyKCw6aXbqnwTfFMRjA3DTDZe,,8608381,,0.01,8608381
